superpop,pathway,n_genes,n_below,expected_below,fold,perm_p,q
AMR,GO:Dendrite Arborization (GO:0140059),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Dendrite Self-Avoidance (GO:0070593),12,0,1.0274595951671113,0.0,1.0,1.0
AMR,GO:Dense Core Granule Cytoskeletal Transport (GO:0099519),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Depyrimidination (GO:0045008),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Dermatan Sulfate Metabolic Process (GO:0030205),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Dermatan Sulfate Proteoglycan Biosynthetic Process (GO:0050651),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Dermatan Sulfate Proteoglycan Metabolic Process (GO:0050655),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Detection Of Bacterium (GO:0016045),12,1,1.0274595951671113,0.9732742822235797,1.0,1.0
AMR,GO:Detection Of Calcium Ion (GO:0005513),12,0,1.0274595951671113,0.0,1.0,1.0
AMR,GO:Detection Of Chemical Stimulus Involved In Sensory Perception (GO:0050907),134,10,11.47329881269941,0.871588909453952,1.0,1.0
AMR,GO:Detection Of Chemical Stimulus Involved In Sensory Perception Of Smell (GO:0050911),132,10,11.302055546838224,0.8847948020214361,1.0,1.0
AMR,GO:Detection Of Light Stimulus Involved In Sensory Perception (GO:0050962),11,0,0.9418379622365187,0.0,1.0,1.0
AMR,GO:Detection Of Light Stimulus Involved In Visual Perception (GO:0050908),11,0,0.9418379622365187,0.0,1.0,1.0
AMR,GO:Detection Of Mechanical Stimulus (GO:0050982),18,0,1.5411893927506668,0.0,1.0,1.0
AMR,GO:Detection Of Mechanical Stimulus Involved In Sensory Perception (GO:0050974),14,0,1.1987028610282966,0.0,1.0,1.0
AMR,GO:Detection Of Mechanical Stimulus Involved In Sensory Perception Of Sound (GO:0050910),8,0,0.6849730634447408,0.0,1.0,1.0
AMR,GO:Detection Of Molecule Of Bacterial Origin (GO:0032490),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Detection Of Muscle Stretch (GO:0035995),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Detection Of Stimulus Involved In Sensory Perception Of Pain (GO:0062149),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Detection Of Visible Light (GO:0009584),16,1,1.3699461268894817,0.7299557116676848,1.0,1.0
AMR,GO:Determination Of Bilateral Symmetry (GO:0009855),26,2,2.2261624561954076,0.8984070297448429,1.0,1.0
AMR,GO:Determination Of Heart Left/Right Asymmetry (GO:0061371),40,1,3.4248653172237042,0.29198228466707393,1.0,1.0
AMR,GO:Development Of Primary Female Sexual Characteristics (GO:0046545),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Dicarboxylic Acid Biosynthetic Process (GO:0043650),8,0,0.6849730634447408,0.0,1.0,1.0
AMR,GO:Dicarboxylic Acid Catabolic Process (GO:0043649),15,0,1.2843244939588891,0.0,1.0,1.0
AMR,GO:Dicarboxylic Acid Transport (GO:0006835),24,2,2.0549191903342225,0.9732742822235797,1.0,1.0
AMR,GO:Digestive System Development (GO:0055123),11,0,0.9418379622365187,0.0,1.0,1.0
AMR,GO:Digestive Tract Development (GO:0048565),38,1,3.253622051362519,0.307349773333762,1.0,1.0
AMR,GO:Digestive Tract Morphogenesis (GO:0048546),15,0,1.2843244939588891,0.0,1.0,1.0
AMR,GO:Diol Biosynthetic Process (GO:0034312),17,1,1.4555677598200742,0.6870171403931151,1.0,1.0
AMR,GO:Diterpenoid Metabolic Process (GO:0016101),27,0,2.311784089126,0.0,1.0,1.0
AMR,GO:Dolichol Metabolic Process (GO:0019348),13,0,1.1130812280977038,0.0,1.0,1.0
AMR,GO:Dolichol-Linked Oligosaccharide Biosynthetic Process (GO:0006488),14,0,1.1987028610282966,0.0,1.0,1.0
AMR,GO:Dopamine Metabolic Process (GO:0042417),15,1,1.2843244939588891,0.7786194257788637,1.0,1.0
AMR,GO:Dopamine Transport (GO:0015872),9,0,0.7705946963753334,0.0,1.0,1.0
AMR,GO:Dopamine Uptake (GO:0090494),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Dorsal Aorta Development (GO:0035907),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Dorsal Aorta Morphogenesis (GO:0035912),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Dorsal/Ventral Pattern Formation (GO:0009953),27,1,2.311784089126,0.43256634765492435,1.0,1.0
AMR,GO:Dosage Compensation By Inactivation Of X Chromosome (GO:0009048),10,0,0.8562163293059261,0.0,1.0,1.0
AMR,GO:Double-Strand Break Repair Via Homologous Recombination (GO:0000724),108,9,9.247136356504,0.9732742822235798,1.0,1.0
AMR,GO:Double-Strand Break Repair Via Synthesis-Dependent Strand Annealing (GO:0045003),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Early Endosome To Golgi Transport (GO:0034498),12,0,1.0274595951671113,0.0,1.0,1.0
AMR,GO:Ectoderm Development (GO:0007398),8,0,0.6849730634447408,0.0,1.0,1.0
AMR,GO:Elastic Fiber Assembly (GO:0048251),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Electron Transport Chain (GO:0022900),13,1,1.1130812280977038,0.8984070297448429,1.0,1.0
AMR,GO:Embryo Development Ending In Birth Or Egg Hatching (GO:0009792),15,1,1.2843244939588891,0.7786194257788637,1.0,1.0
AMR,GO:Embryonic Axis Specification (GO:0000578),15,0,1.2843244939588891,0.0,1.0,1.0
AMR,GO:Embryonic Cranial Skeleton Morphogenesis (GO:0048701),14,1,1.1987028610282966,0.8342350990487826,1.0,1.0
AMR,GO:Embryonic Digestive Tract Development (GO:0048566),19,0,1.6268110256812596,0.0,1.0,1.0
AMR,GO:Embryonic Digestive Tract Morphogenesis (GO:0048557),8,0,0.6849730634447408,0.0,1.0,1.0
AMR,GO:Embryonic Eye Morphogenesis (GO:0048048),9,0,0.7705946963753334,0.0,1.0,1.0
AMR,GO:Embryonic Heart Tube Morphogenesis (GO:0003143),41,1,3.510486950154297,0.2848607655288526,1.0,1.0
AMR,GO:Embryonic Organ Development (GO:0048568),75,5,6.421622469794445,0.7786194257788638,1.0,1.0
AMR,GO:Embryonic Placenta Development (GO:0001892),8,0,0.6849730634447408,0.0,1.0,1.0
AMR,GO:Endocardial Cushion Development (GO:0003197),23,0,1.96929755740363,0.0,1.0,1.0
AMR,GO:Endocardial Cushion Morphogenesis (GO:0003203),21,0,1.7980542915424447,0.0,1.0,1.0
AMR,GO:Endochondral Bone Morphogenesis (GO:0060350),12,1,1.0274595951671113,0.9732742822235797,1.0,1.0
AMR,GO:Endocytic Recycling (GO:0032456),57,4,4.8804330770437785,0.8195993955566987,1.0,1.0
AMR,GO:Endoderm Development (GO:0007492),14,0,1.1987028610282966,0.0,1.0,1.0
AMR,GO:Endodermal Cell Fate Commitment (GO:0001711),9,0,0.7705946963753334,0.0,1.0,1.0
AMR,GO:Endomembrane System Organization (GO:0010256),190,15,16.268110256812594,0.922049320001286,1.0,1.0
AMR,"GO:Endonucleolytic Cleavage In ITS1 To Separate SSU-rRNA From 5.8S rRNA And LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",7,0,0.5993514305141483,0.0,1.0,1.0
AMR,"GO:Endonucleolytic Cleavage Of Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)",13,0,1.1130812280977038,0.0,1.0,1.0
AMR,GO:Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469),19,1,1.6268110256812596,0.614699546667524,1.0,1.0
AMR,GO:Endoplasmic Reticulum Mannose Trimming (GO:1904380),13,0,1.1130812280977038,0.0,1.0,1.0
AMR,GO:Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888),111,7,9.50400125529578,0.7365318892502765,1.0,1.0
AMR,GO:Endoplasmic Reticulum To Cytosol Transport (GO:1903513),15,0,1.2843244939588891,0.0,1.0,1.0
AMR,GO:Endosomal Transport (GO:0016197),171,12,14.641299231131336,0.8195993955566987,1.0,1.0
AMR,GO:Endosomal Vesicle Fusion (GO:0034058),10,0,0.8562163293059261,0.0,1.0,1.0
AMR,GO:Endosome To Lysosome Transport (GO:0008333),54,4,4.623568178252,0.8651326953098487,1.0,1.0
AMR,GO:Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510),15,1,1.2843244939588891,0.7786194257788637,1.0,1.0
AMR,GO:Endosome To Melanosome Transport (GO:0035646),8,0,0.6849730634447408,0.0,1.0,1.0
AMR,GO:Endosome To Pigment Granule Transport (GO:0043485),8,0,0.6849730634447408,0.0,1.0,1.0
AMR,GO:Endothelial Cell Development (GO:0001885),19,0,1.6268110256812596,0.0,1.0,1.0
AMR,GO:Endothelial Cell Differentiation (GO:0045446),13,0,1.1130812280977038,0.0,1.0,1.0
AMR,GO:Endothelial Cell Migration (GO:0043542),38,2,3.253622051362519,0.614699546667524,1.0,1.0
AMR,GO:Endothelial Cell Proliferation (GO:0001935),17,1,1.4555677598200742,0.6870171403931151,1.0,1.0
AMR,GO:Endothelial Tube Morphogenesis (GO:0061154),9,0,0.7705946963753334,0.0,1.0,1.0
AMR,GO:Engulfment Of Apoptotic Cell (GO:0043652),10,0,0.8562163293059261,0.0,1.0,1.0
AMR,GO:Enteric Nervous System Development (GO:0048484),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),121,2,10.360217584601706,0.19304613862285877,1.0,1.0
AMR,GO:Eosinophil Chemotaxis (GO:0048245),22,0,1.8836759244730374,0.0,1.0,1.0
AMR,GO:Eosinophil Migration (GO:0072677),22,0,1.8836759244730374,0.0,1.0,1.0
AMR,GO:Epidermal Cell Differentiation (GO:0009913),54,1,4.623568178252,0.21628317382746218,1.0,1.0
AMR,GO:Epidermis Development (GO:0008544),81,4,6.9353522673780015,0.5767551302065658,1.0,1.0
AMR,GO:Epithelial Cell Apoptotic Process (GO:1904019),10,0,0.8562163293059261,0.0,1.0,1.0
AMR,GO:Epithelial Cell Development (GO:0002064),17,0,1.4555677598200742,0.0,1.0,1.0
AMR,GO:Epithelial Cell Differentiation (GO:0030855),129,10,11.045190648046447,0.9053714253242602,1.0,1.0
AMR,GO:Epithelial Cell Differentiation Involved In Kidney Development (GO:0035850),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Epithelial Cell Migration (GO:0010631),44,3,3.767351848946075,0.7963153218192924,1.0,1.0
AMR,GO:Epithelial Cell Morphogenesis (GO:0003382),11,0,0.9418379622365187,0.0,1.0,1.0
AMR,GO:Epithelial Cell-Cell Adhesion (GO:0090136),11,0,0.9418379622365187,0.0,1.0,1.0
AMR,GO:Epithelial Structure Maintenance (GO:0010669),18,1,1.5411893927506668,0.6488495214823865,1.0,1.0
AMR,GO:Epithelial Tube Branching Involved In Lung Morphogenesis (GO:0060441),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Epithelial Tube Formation (GO:0072175),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Epithelial Tube Morphogenesis (GO:0060562),32,1,2.7398922537789634,0.3649778558338424,1.0,1.0
AMR,GO:Epithelium Development (GO:0060429),151,12,12.928866572519484,0.9281556068887118,1.0,1.0
AMR,GO:Epoxygenase P450 Pathway (GO:0019373),17,1,1.4555677598200742,0.6870171403931151,1.0,1.0
AMR,GO:Equilibrioception (GO:0050957),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Erythrocyte Differentiation (GO:0030218),46,3,3.93859511480726,0.7616929165228015,1.0,1.0
AMR,GO:Erythrose 4-Phosphate/Phosphoenolpyruvate Family Amino Acid Catabolic Process (GO:1902222),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Establishment Of Apical/Basal Cell Polarity (GO:0035089),11,0,0.9418379622365187,0.0,1.0,1.0
AMR,GO:Establishment Of Centrosome Localization (GO:0051660),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Establishment Of Chromosome Localization (GO:0051303),14,1,1.1987028610282966,0.8342350990487826,1.0,1.0
AMR,GO:Establishment Of Endothelial Barrier (GO:0061028),26,0,2.2261624561954076,0.0,1.0,1.0
AMR,GO:Establishment Of Endothelial Intestinal Barrier (GO:0090557),9,0,0.7705946963753334,0.0,1.0,1.0
AMR,GO:Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Establishment Of Epithelial Cell Polarity (GO:0090162),16,0,1.3699461268894817,0.0,1.0,1.0
AMR,GO:Establishment Of Melanosome Localization (GO:0032401),14,0,1.1987028610282966,0.0,1.0,1.0
AMR,GO:Establishment Of Planar Polarity (GO:0001736),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Establishment Of Protein Localization To Chromosome (GO:0070199),14,1,1.1987028610282966,0.8342350990487826,1.0,1.0
AMR,GO:Establishment Of Protein Localization To Endoplasmic Reticulum (GO:0072599),16,0,1.3699461268894817,0.0,1.0,1.0
AMR,GO:Establishment Of Protein Localization To Extracellular Region (GO:0035592),45,3,3.8529734818766674,0.7786194257788637,1.0,1.0
AMR,GO:Establishment Of Protein Localization To Mitochondrion (GO:0072655),42,3,3.5961085830848893,0.8342350990487826,1.0,1.0
AMR,GO:Establishment Of Protein Localization To Organelle (GO:0072594),82,3,7.020973900308594,0.4272911482932789,1.0,1.0
AMR,GO:Establishment Of Protein Localization To Plasma Membrane (GO:0061951),36,3,3.0823787855013336,0.9732742822235798,1.0,1.0
AMR,GO:Establishment Of Protein Localization To Telomere (GO:0070200),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Establishment Of Protein Localization To Vacuole (GO:0072666),27,2,2.311784089126,0.8651326953098487,1.0,1.0
AMR,GO:Establishment Of Skin Barrier (GO:0061436),19,1,1.6268110256812596,0.614699546667524,1.0,1.0
AMR,GO:Establishment Of Spindle Localization (GO:0051293),14,0,1.1987028610282966,0.0,1.0,1.0
AMR,GO:Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088),25,1,2.140540823264815,0.46717165546731826,1.0,1.0
AMR,GO:Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),35,1,2.996757152570741,0.33369403961951305,1.0,1.0
AMR,GO:Estrogen Biosynthetic Process (GO:0006703),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Ethanol Oxidation (GO:0006069),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Ether Lipid Biosynthetic Process (GO:0008611),9,0,0.7705946963753334,0.0,1.0,1.0
AMR,GO:Excitatory Chemical Synaptic Transmission (GO:0098976),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Exocrine System Development (GO:0035272),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928),12,1,1.0274595951671113,0.9732742822235797,1.0,1.0
AMR,GO:External Encapsulating Structure Organization (GO:0045229),105,5,8.990271457712224,0.5561567326991884,1.0,1.0
AMR,GO:Extracellular Matrix Assembly (GO:0085029),16,0,1.3699461268894817,0.0,1.0,1.0
AMR,GO:Extracellular Matrix Disassembly (GO:0022617),44,0,3.767351848946075,0.0,1.0,1.0
AMR,GO:Extracellular Matrix Organization (GO:0030198),170,8,14.555677598200743,0.5496137123144921,1.0,1.0
AMR,GO:Extracellular Structure Organization (GO:0043062),104,5,8.90464982478163,0.5615043935905267,1.0,1.0
AMR,GO:Eye Morphogenesis (GO:0048592),17,0,1.4555677598200742,0.0,1.0,1.0
AMR,GO:Eye Photoreceptor Cell Development (GO:0042462),13,1,1.1130812280977038,0.8984070297448429,1.0,1.0
AMR,GO:Eye Photoreceptor Cell Differentiation (GO:0001754),12,1,1.0274595951671113,0.9732742822235797,1.0,1.0
AMR,GO:Fat Cell Differentiation (GO:0045444),62,1,5.308541241696742,0.18837566752714446,1.0,1.0
AMR,GO:Fatty Acid Alpha-Oxidation (GO:0001561),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Fatty Acid Beta-Oxidation Using acyl-CoA Oxidase (GO:0033540),11,0,0.9418379622365187,0.0,1.0,1.0
AMR,GO:Fatty Acid Biosynthetic Process (GO:0006633),65,4,5.56540614048852,0.7187256237958742,1.0,1.0
AMR,GO:Fatty Acid Catabolic Process (GO:0009062),60,5,5.137297975835557,0.9732742822235797,1.0,1.0
AMR,GO:Fatty Acid Derivative Biosynthetic Process (GO:1901570),24,0,2.0549191903342225,0.0,1.0,1.0
AMR,GO:Fatty Acid Elongation (GO:0030497),12,0,1.0274595951671113,0.0,1.0,1.0
AMR,"GO:Fatty Acid Elongation, Monounsaturated Fatty Acid (GO:0034625)",6,0,0.5137297975835556,0.0,1.0,1.0
AMR,"GO:Fatty Acid Elongation, Polyunsaturated Fatty Acid (GO:0034626)",6,0,0.5137297975835556,0.0,1.0,1.0
AMR,"GO:Fatty Acid Elongation, Saturated Fatty Acid (GO:0019367)",6,0,0.5137297975835556,0.0,1.0,1.0
AMR,"GO:Fatty Acid Elongation, Unsaturated Fatty Acid (GO:0019368)",6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Fatty Acid Metabolic Process (GO:0006631),119,10,10.18897431874052,0.9814530577044501,1.0,1.0
AMR,GO:Fatty Acid Oxidation (GO:0019395),51,3,4.366703279460223,0.687017140393115,1.0,1.0
AMR,GO:Fatty Acid Transmembrane Transport (GO:1902001),12,1,1.0274595951671113,0.9732742822235797,1.0,1.0
AMR,GO:Fatty Acid Transport (GO:0015908),37,3,3.1680004184319266,0.9469695718932126,1.0,1.0
AMR,GO:fatty-acyl-CoA Biosynthetic Process (GO:0046949),24,0,2.0549191903342225,0.0,1.0,1.0
AMR,GO:fatty-acyl-CoA Metabolic Process (GO:0035337),17,1,1.4555677598200742,0.6870171403931151,1.0,1.0
AMR,GO:Female Gonad Development (GO:0008585),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Fibrinolysis (GO:0042730),12,1,1.0274595951671113,0.9732742822235797,1.0,1.0
AMR,GO:Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543),38,3,3.253622051362519,0.922049320001286,1.0,1.0
AMR,GO:Focal Adhesion Assembly (GO:0048041),21,1,1.7980542915424447,0.5561567326991884,1.0,1.0
AMR,GO:Forebrain Neuron Development (GO:0021884),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Forebrain Neuron Differentiation (GO:0021879),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Formation Of Translation Preinitiation Complex (GO:0001731),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Fructose 6-Phosphate Metabolic Process (GO:0006002),9,0,0.7705946963753334,0.0,1.0,1.0
AMR,GO:Fructose Transmembrane Transport (GO:0015755),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Fucose Catabolic Process (GO:0019317),8,0,0.6849730634447408,0.0,1.0,1.0
AMR,GO:Galactolipid Biosynthetic Process (GO:0019375),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Galactosylceramide Biosynthetic Process (GO:0006682),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Galactosylceramide Metabolic Process (GO:0006681),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Gamma-Aminobutyric Acid Metabolic Process (GO:0009448),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214),18,0,1.5411893927506668,0.0,1.0,1.0
AMR,GO:Gamma-Aminobutyric Acid Transport (GO:0015812),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Gamma-Delta T Cell Activation (GO:0046629),9,0,0.7705946963753334,0.0,1.0,1.0
AMR,GO:Ganglion Development (GO:0061548),11,0,0.9418379622365187,0.0,1.0,1.0
AMR,GO:Ganglioside Biosynthetic Process (GO:0001574),14,0,1.1987028610282966,0.0,1.0,1.0
AMR,GO:Ganglioside Catabolic Process (GO:0006689),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Ganglioside Metabolic Process (GO:0001573),19,0,1.6268110256812596,0.0,1.0,1.0
AMR,GO:Gas Transport (GO:0015669),15,0,1.2843244939588891,0.0,1.0,1.0
AMR,GO:Generation Of Neurons (GO:0048699),161,11,13.78508290182541,0.797964007785792,1.0,1.0
AMR,GO:Genitalia Development (GO:0048806),14,1,1.1987028610282966,0.8342350990487826,1.0,1.0
AMR,GO:Gland Development (GO:0048732),69,3,5.90789267221089,0.5077952776818676,1.0,1.0
AMR,GO:Glial Cell Differentiation (GO:0010001),34,0,2.9111355196401485,0.0,1.0,1.0
AMR,GO:Gliogenesis (GO:0042063),24,1,2.0549191903342225,0.48663714111178985,1.0,1.0
AMR,GO:Glomerular Epithelial Cell Development (GO:0072310),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Glomerular Epithelial Cell Differentiation (GO:0072311),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Glucan Biosynthetic Process (GO:0009250),8,0,0.6849730634447408,0.0,1.0,1.0
AMR,GO:Glucan Catabolic Process (GO:0009251),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Glucocorticoid Biosynthetic Process (GO:0006704),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Gluconeogenesis (GO:0006094),30,0,2.5686489879177783,0.0,1.0,1.0
AMR,GO:Glucosamine-Containing Compound Catabolic Process (GO:1901072),8,0,0.6849730634447408,0.0,1.0,1.0
AMR,GO:Glucosamine-Containing Compound Metabolic Process (GO:1901071),12,1,1.0274595951671113,0.9732742822235797,1.0,1.0
AMR,GO:Glucose 6-Phosphate Metabolic Process (GO:0051156),17,0,1.4555677598200742,0.0,1.0,1.0
AMR,GO:Glucose Homeostasis (GO:0042593),87,5,7.449082064961557,0.6712236429128136,1.0,1.0
AMR,GO:Glucose Metabolic Process (GO:0006006),54,2,4.623568178252,0.43256634765492435,1.0,1.0
AMR,GO:Glutamate Metabolic Process (GO:0006536),19,1,1.6268110256812596,0.614699546667524,1.0,1.0
AMR,GO:Glutamate Receptor Signaling Pathway (GO:0007215),33,2,2.825513886709556,0.7078358416171489,1.0,1.0
AMR,GO:Glutamine Family Amino Acid Biosynthetic Process (GO:0009084),10,0,0.8562163293059261,0.0,1.0,1.0
AMR,GO:Glutamine Family Amino Acid Catabolic Process (GO:0009065),14,1,1.1987028610282966,0.8342350990487826,1.0,1.0
AMR,GO:Glutamine Family Amino Acid Metabolic Process (GO:0009064),30,1,2.5686489879177783,0.38930971288943184,1.0,1.0
AMR,GO:Glutamine Metabolic Process (GO:0006541),13,0,1.1130812280977038,0.0,1.0,1.0
AMR,GO:Glutamine Transport (GO:0006868),7,0,0.5993514305141483,0.0,1.0,1.0
AMR,GO:Glutathione Biosynthetic Process (GO:0006750),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Glutathione Catabolic Process (GO:0006751),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Glycerol Ether Biosynthetic Process (GO:0046504),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Glycerolipid Catabolic Process (GO:0046503),18,1,1.5411893927506668,0.6488495214823865,1.0,1.0
AMR,GO:Glycerophospholipid Catabolic Process (GO:0046475),26,1,2.2261624561954076,0.44920351487242144,1.0,1.0
AMR,GO:Glycerophospholipid Metabolic Process (GO:0006650),61,4,5.222919608766149,0.765855172897243,1.0,1.0
AMR,GO:Glycine Transport (GO:0015816),9,0,0.7705946963753334,0.0,1.0,1.0
AMR,GO:Glycogen Biosynthetic Process (GO:0005978),8,0,0.6849730634447408,0.0,1.0,1.0
AMR,GO:Glycogen Catabolic Process (GO:0005980),6,0,0.5137297975835556,0.0,1.0,1.0
AMR,GO:Glycogen Metabolic Process (GO:0005977),18,1,1.5411893927506668,0.6488495214823865,1.0,1.0
AMR,GO:Glycolipid Biosynthetic Process (GO:0009247),42,3,3.5961085830848893,0.8342350990487826,1.0,1.0
AMR,GO:Glycolipid Transport (GO:0046836),5,0,0.42810816465296303,0.0,1.0,1.0
AMR,GO:Glycolytic Process (GO:0006096),26,1,2.2261624561954076,0.44920351487242144,1.0,1.0
AMR,GO:Glycoprotein Biosynthetic Process (GO:0009101),77,2,6.59286573565563,0.303358217835921,1.0,1.0
AMR,GO:Glycoprotein Catabolic Process (GO:0006516),16,1,1.3699461268894817,0.7299557116676848,1.0,1.0
AMR,GO:Glycoprotein Metabolic Process (GO:0009100),53,1,4.537946545321408,0.2203639884279803,1.0,1.0
AMR,GO:Glycosaminoglycan Biosynthetic Process (GO:0006024),57,2,4.8804330770437785,0.40979969777834935,1.0,1.0
AMR,GO:Glycosaminoglycan Catabolic Process (GO:0006027),14,0,1.1987028610282966,0.0,1.0,1.0
